"Vegetation","Year","Gradient","Percent_cover"
"su",2012,180,0.0216569787602637
"su",2012,181,0.0176437319048922
"su",2012,182,0.0154732791083936
"su",2012,183,0.0144518558965881
"su",2012,184,0.0152254199815076
"su",2012,185,0.0168503751568252
"su",2012,186,0.0280160042762035
"su",2012,187,0.0367617586909405
"su",2012,188,0.0345750513522193
"su",2012,189,0.0449904131353293
"su",2012,190,0.0582542954962924
"su",2012,191,0.0529236998637722
"su",2012,192,0.0360580791925612
"su",2012,193,0.0225321120111215
"su",2012,194,0.0158931151921111
"su",2012,195,0.0236683500745757
"su",2012,196,0.0330231516677066
"su",2012,197,0.0388367256336135
"su",2012,198,0.0456327782632945
"su",2012,199,0.0413657115162436
"su",2012,200,0.0499562362603816
"su",2012,201,0.0718851898383278
"su",2012,202,0.0784475863721831
"su",2012,203,0.0895414685988802
"su",2012,204,0.111346732826544
"su",2012,205,0.13405962944766
"su",2012,206,0.147247249936706
"su",2012,207,0.15478299479487
"su",2012,208,0.150353755146165
"su",2012,209,0.154119264662901
"su",2012,210,0.164303361777344
"su",2012,211,0.150703838338539
"su",2012,212,0.141160045335661
"su",2012,213,0.13861217123374
"su",2012,214,0.166992893606745
"su",2012,215,0.192503915538706
"su",2012,216,0.222550164512211
"su",2012,217,0.220508372372175
"su",2012,218,0.194203783945452
"su",2012,219,0.213899088029139
"su",2012,220,0.278841011667412
"su",2012,221,0.301556493560491
"su",2012,222,0.32778940744526
"su",2012,223,0.359033969409923
"su",2012,224,0.368097827062477
"su",2012,225,0.359137564667736
"su",2012,226,0.370018385873618
"su",2012,227,0.431508848667092
"su",2012,228,0.436031889956035
"su",2012,229,0.463341576218224
"su",2012,230,0.538462493767609
"su",2012,231,0.604482776155885
"su",2012,232,0.640691224961526
"su",2012,233,0.667792044162637
"su",2012,234,0.707702680475908
"su",2012,235,0.716540836605388
"su",2012,236,0.730156376788452
"su",2012,237,0.740879295404425
"su",2012,238,0.737434120693155
"su",2012,239,0.724856253769087
"su",2012,240,0.705810567096529
"su",2012,241,0.711239131516266
"su",2012,242,0.731643864413415
"su",2012,243,0.748609922454467
"su",2012,244,0.783285089735568
"su",2012,245,0.768454811997477
"su",2012,246,0.711526776281095
"su",2012,247,0.685956567618918
"su",2012,248,0.696088503858727
"su",2012,249,0.666553213503978
"su",2012,250,0.649251726991252
"su",2012,251,0.631824503182022
"su",2012,252,0.605947183371041
"su",2012,253,0.551935926615663
"su",2012,254,0.498904760223856
"su",2012,255,0.480173413979603
"su",2012,256,0.482063559705889
"su",2012,257,0.492637146876629
"su",2012,258,0.464990459527053
"su",2012,259,0.428068652221808
"su",2012,260,0.407392465326626
"su",2012,261,0.389388559304923
"su",2012,262,0.387264584519807
"su",2012,263,0.376664051401702
"su",2012,264,0.365183600218192
"su",2012,265,0.391313538475354
"su",2012,266,0.370613893541664
"su",2012,267,0.376025815779646
"su",2012,268,0.35160330026022
"su",2012,269,0.342131386906161
"su",2012,270,0.315435805303332
"su",2012,271,0.321890101765371
"su",2012,272,0.339293044360745
"su",2012,273,0.346452627892195
"su",2012,274,0.378087211139459
"su",2012,275,0.424384007716996
"su",2012,276,0.447991056764483
"su",2012,277,0.444940046777043
"su",2012,278,0.468987195922804
"su",2012,279,0.493045468543326
"su",2012,280,0.508985648336467
"su",2012,281,0.517818309048419
"su",2012,282,0.526996074902106
"su",2012,283,0.580528795975878
"su",2012,284,0.596509056715925
"su",2012,285,0.592847346895414
"su",2012,286,0.628418040119283
"su",2012,287,0.650641714177327
"su",2012,288,0.656442307206025
"su",2012,289,0.639325081662656
"su",2012,290,0.62947211943744
"su",2012,291,0.590002641053655
"su",2012,292,0.554673171584061
"su",2012,293,0.53350828282311
"su",2012,294,0.521807685249874
"su",2012,295,0.529121938330453
"su",2012,296,0.559694528686445
"su",2012,297,0.55586893486074
"su",2012,298,0.56290535850846
"su",2012,299,0.577942162547292
"su",2012,300,0.596312438127683
"su",2012,301,0.600002684494332
"su",2012,302,0.603104884772796
"su",2012,303,0.594961009167711
"su",2012,304,0.579701729636268
"su",2012,305,0.549837303094313
"su",2012,306,0.533069351325362
"su",2012,307,0.512592383219382
"su",2012,308,0.508028962787206
"su",2012,309,0.469202082677569
"su",2012,310,0.442132570126444
"su",2012,311,0.427653819187465
"su",2012,312,0.393186152211294
"su",2012,313,0.357835517729542
"su",2012,314,0.342848762608987
"su",2012,315,0.327843616691188
"su",2012,316,0.295158029717361
"su",2012,317,0.289933532186273
"su",2012,318,0.273892965063961
"su",2012,319,0.272563525221603
"su",2012,320,0.253470422673727
"su",2012,321,0.241503759612918
"su",2012,322,0.23086459279003
"su",2012,323,0.231543727683389
"su",2012,324,0.222375771957982
"su",2012,325,0.201679237721621
"su",2012,326,0.199882990647436
"su",2012,327,0.173350563286184
"su",2012,328,0.153010870183564
"su",2012,329,0.134260355140669
"su",2012,330,0.128155973757615
"su",2012,331,0.136157813742178
"su",2012,332,0.121820026626492
"su",2012,333,0.112452963710872
"su",2012,334,0.102364092670221
"su",2012,335,0.0707886673935526
"su",2012,336,0.0629031492378784
"su",2012,337,0.0518137192598495
"su",2012,338,0.0454945378910415
"su",2012,339,0.0460320109121474
"su",2012,340,0.0453159455660389
"su",2012,341,0.0442520047835394
"su",2012,342,0.0457854970132814
"su",2012,343,0.038505116780759
"su",2012,344,0.0267492894413276
"su",2012,345,0.0236865988777015
"su",2012,346,0.0218291073792402
"su",2012,347,0.0236555172628068
"su",2012,348,0.0255582883451913
"su",2012,349,0.0259407007398692
"su",2012,350,0.0258127529214156
"su",2012,351,0.0196072780176302
"su",2012,352,0.0131384560024016
"su",2012,353,0.00738350960414401
"su",2012,354,0.00499833229397047
"su",2012,355,0.00265632312231788
"su",2012,356,0.00426773665743714
"su",2012,357,0.00381566746942433
"su",2012,358,0.00034424573113834
"su",2012,359,0
"su",2012,360,0
"su",2012,361,0
"su",2012,362,0
"su",2012,363,0
"su",2012,364,0
"su",2012,365,0
"su",2012,366,0
"su",2012,367,0
"su",2012,368,0
"su",2012,369,0
"su",2012,370,0
"su",2012,371,0
"su",2012,372,0
"su",2012,373,0
"su",2012,374,0
"su",2012,375,0
"su",2012,376,0
"su",2012,377,0
"su",2012,378,0
"su",2012,379,0
"su",2012,380,0
"su",2012,381,0
"su",2012,382,0
"su",2012,383,0
"su",2012,384,0
"su",2012,385,0
"su",2012,386,0
"su",2012,387,0
"su",2012,388,0
"su",2012,389,0
"su",2012,390,0
"su",2012,391,0
"su",2012,392,0
"su",2012,393,0
"su",2012,394,0
"su",2012,395,0
"su",2012,396,0
"su",2012,397,0
"su",2012,398,0
"su",2012,399,0
"su",2012,400,0
"su",2012,401,0
"su",2012,402,0
"su",2012,403,0
"su",2012,404,0
"su",2012,405,0
"su",2012,406,0
"su",2012,407,0
"su",2012,408,0
"su",2012,409,0
"su",2012,410,0
"su",2012,411,0
"su",2012,412,0
"su",2012,413,0
"su",2012,414,0
"su",2012,415,0
"su",2012,416,0
"su",2012,417,0
"su",2012,418,0
"su",2012,419,0
"su",2012,420,0
"su",2012,421,0
"su",2012,422,0
"su",2012,423,0
"su",2012,424,0
"su",2012,425,0
"su",2012,426,0
"su",2012,427,0
"su",2012,428,0
"su",2012,429,0
"su",2012,430,0
"su",2012,431,0
"su",2012,432,0
"su",2012,433,0
"su",2012,434,0
"su",2012,435,0
"sp",2012,1,0
"sp",2012,2,0
"sp",2012,3,0
"sp",2012,4,0
"sp",2012,5,0
"sp",2012,6,0
"sp",2012,7,0
"sp",2012,8,0
"sp",2012,9,0
"sp",2012,10,0
"sp",2012,11,0
"sp",2012,12,0
"sp",2012,13,0
"sp",2012,14,0
"sp",2012,15,0
"sp",2012,16,0
"sp",2012,17,0
"sp",2012,18,0
"sp",2012,19,0
"sp",2012,20,0
"sp",2012,21,0
"sp",2012,22,0
"sp",2012,23,0
"sp",2012,24,0
"sp",2012,25,0
"sp",2012,26,0
"sp",2012,27,0
"sp",2012,28,0
"sp",2012,29,0
"sp",2012,30,0
"sp",2012,31,0
"sp",2012,32,0
"sp",2012,33,0
"sp",2012,34,0
"sp",2012,35,0
"sp",2012,36,0
"sp",2012,37,0
"sp",2012,38,0
"sp",2012,39,0
"sp",2012,40,0
"sp",2012,41,0
"sp",2012,42,0
"sp",2012,43,0
"sp",2012,44,0
"sp",2012,45,0
"sp",2012,46,0
"sp",2012,47,0
"sp",2012,48,0
"sp",2012,49,0
"sp",2012,50,0
"sp",2012,51,0
"sp",2012,52,0
"sp",2012,53,0
"sp",2012,54,0
"sp",2012,55,0
"sp",2012,56,0
"sp",2012,57,0
"sp",2012,58,0
"sp",2012,59,0
"sp",2012,60,0
"sp",2012,61,0
"sp",2012,62,0
"sp",2012,63,0
"sp",2012,64,0
"sp",2012,65,0
"sp",2012,66,0
"sp",2012,67,0
"sp",2012,68,0
"sp",2012,69,0
"sp",2012,70,0
"sp",2012,71,0
"sp",2012,72,0
"sp",2012,73,0
"sp",2012,74,0
"sp",2012,75,0
"sp",2012,76,0
"sp",2012,77,0
"sp",2012,78,0
"sp",2012,79,0
"sp",2012,80,0
"sp",2012,81,0
"sp",2012,82,0
"sp",2012,83,0
"sp",2012,84,0
"sp",2012,85,0
"sp",2012,86,0
"sp",2012,87,0
"sp",2012,88,0
"sp",2012,89,0
"sp",2012,90,0
"sp",2012,91,0
"sp",2012,92,0
"sp",2012,93,0
"sp",2012,94,0
"sp",2012,95,0
"sp",2012,96,0
"sp",2012,97,0
"sp",2012,98,0
"sp",2012,99,0
"sp",2012,100,0
"sp",2012,101,0
"sp",2012,102,0
"sp",2012,103,0
"sp",2012,104,0
"sp",2012,105,0
"sp",2012,106,0
"sp",2012,107,0
"sp",2012,108,0
"sp",2012,109,0
"sp",2012,110,0
"sp",2012,111,0
"sp",2012,112,0
"sp",2012,113,0
"sp",2012,114,0
"sp",2012,115,0
"sp",2012,116,0
"sp",2012,117,0
"sp",2012,118,0
"sp",2012,119,0
"sp",2012,120,0
"sp",2012,121,0
"sp",2012,122,0
"sp",2012,123,0
"sp",2012,124,0
"sp",2012,125,0
"sp",2012,126,0
"sp",2012,127,0
"sp",2012,128,0
"sp",2012,129,0
"sp",2012,130,0
"sp",2012,131,0
"sp",2012,132,0
"sp",2012,133,0
"sp",2012,134,0
"sp",2012,135,0
"sp",2012,136,0
"sp",2012,137,0
"sp",2012,138,0
"sp",2012,139,0
"sp",2012,140,0
"sp",2012,141,0
"sp",2012,142,0
"sp",2012,143,0
"sp",2012,144,0
"sp",2012,145,0
"sp",2012,146,0
"sp",2012,147,0
"sp",2012,148,0
"sp",2012,149,0
"sp",2012,150,0
"sp",2012,151,0
"sp",2012,152,0
"sp",2012,153,0
"sp",2012,154,0
"sp",2012,155,0
"sp",2012,156,0
"sp",2012,157,0
"sp",2012,158,0
"sp",2012,159,0
"sp",2012,160,0
"sp",2012,161,0
"sp",2012,162,0
"sp",2012,163,0
"sp",2012,164,0
"sp",2012,165,0
"sp",2012,166,0
"sp",2012,167,0
"sp",2012,168,0
"sp",2012,169,0
"sp",2012,170,0
"sp",2012,171,0
"sp",2012,172,0
"sp",2012,173,0
"sp",2012,174,0
"sp",2012,175,0
"sp",2012,176,0
"sp",2012,177,0
"sp",2012,178,0
"sp",2012,179,0
"sp",2012,180,0
"sp",2012,181,0
"sp",2012,182,0
"sp",2012,183,0
"sp",2012,184,0
"sp",2012,185,0
"sp",2012,186,0
"sp",2012,187,0
"sp",2012,188,0
"sp",2012,189,0
"sp",2012,190,0
"sp",2012,191,0
"sp",2012,192,0
"sp",2012,193,0
"sp",2012,194,0
"sp",2012,195,0
"sp",2012,196,0
"sp",2012,197,0
"sp",2012,198,0
"sp",2012,199,0
"sp",2012,200,0
"sp",2012,201,0
"sp",2012,202,0
"sp",2012,203,0
"sp",2012,204,0
"sp",2012,205,0
"sp",2012,206,0
"sp",2012,207,0
"sp",2012,208,0
"sp",2012,209,0
"sp",2012,210,0
"sp",2012,211,0
"sp",2012,212,0
"sp",2012,213,0
"sp",2012,214,0
"sp",2012,215,0
"sp",2012,216,0
"sp",2012,217,0
"sp",2012,218,0
"sp",2012,219,0
"sp",2012,220,0.00026292865904494
"sp",2012,221,0.0029258716818974
"sp",2012,222,1.98150081475552e-05
"sp",2012,223,0
"sp",2012,224,0
"sp",2012,225,0
"sp",2012,226,0
"sp",2012,227,0
"sp",2012,228,0
"sp",2012,229,0
"sp",2012,230,0
"sp",2012,231,0
"sp",2012,232,0
"sp",2012,233,0.000192923617764332
"sp",2012,234,0.00788820107765248
"sp",2012,235,0.0111440947264664
"sp",2012,236,0.00700001969984093
"sp",2012,237,0.00998797913750513
"sp",2012,238,0.00647875498827899
"sp",2012,239,0.00209225878569908
"sp",2012,240,0.00517425069967757
"sp",2012,241,0.0122667165963881
"sp",2012,242,0.0183498240015435
"sp",2012,243,0.0162914080434925
"sp",2012,244,0.00617730613395277
"sp",2012,245,0.01037633302964
"sp",2012,246,0.00886872500465939
"sp",2012,247,0.00437326131743083
"sp",2012,248,0.00892902035201354
"sp",2012,249,0.00956604010341201
"sp",2012,250,0.0128198361209748
"sp",2012,251,0.0113740712408045
"sp",2012,252,0.0122787727919648
"sp",2012,253,0.0161877297239021
"sp",2012,254,0.0227386373666321
"sp",2012,255,0.0297090275021495
"sp",2012,256,0.0339126721565477
"sp",2012,257,0.0448728131493436
"sp",2012,258,0.0676034503852586
"sp",2012,259,0.0864804754519566
"sp",2012,260,0.091461650340804
"sp",2012,261,0.0880641419788511
"sp",2012,262,0.108028666615514
"sp",2012,263,0.139851814362581
"sp",2012,264,0.152403414731262
"sp",2012,265,0.16109537697126
"sp",2012,266,0.176461196458533
"sp",2012,267,0.181412016049418
"sp",2012,268,0.197970456712188
"sp",2012,269,0.193948884595007
"sp",2012,270,0.207600898152232
"sp",2012,271,0.215932934927854
"sp",2012,272,0.220556279190179
"sp",2012,273,0.222464744660543
"sp",2012,274,0.217138268740135
"sp",2012,275,0.209904296641833
"sp",2012,276,0.199452438949957
"sp",2012,277,0.205193335613888
"sp",2012,278,0.208610198292093
"sp",2012,279,0.205117047205281
"sp",2012,280,0.192977856749351
"sp",2012,281,0.192445631215121
"sp",2012,282,0.189273758518707
"sp",2012,283,0.176877462957809
"sp",2012,284,0.180931659049133
"sp",2012,285,0.191650697678016
"sp",2012,286,0.187890478409524
"sp",2012,287,0.190766319418975
"sp",2012,288,0.196067253100431
"sp",2012,289,0.202059253852524
"sp",2012,290,0.207233439504494
"sp",2012,291,0.219109059199643
"sp",2012,292,0.221234621018947
"sp",2012,293,0.227422550213479
"sp",2012,294,0.236337159589323
"sp",2012,295,0.243499314302922
"sp",2012,296,0.247437351837892
"sp",2012,297,0.259789786402334
"sp",2012,298,0.267520538948935
"sp",2012,299,0.26036489531276
"sp",2012,300,0.265271917011362
"sp",2012,301,0.290891918132873
"sp",2012,302,0.305045882784078
"sp",2012,303,0.315041142633461
"sp",2012,304,0.338395093681405
"sp",2012,305,0.344790983427132
"sp",2012,306,0.340833613841174
"sp",2012,307,0.362500125411098
"sp",2012,308,0.370664437371093
"sp",2012,309,0.379990793419881
"sp",2012,310,0.401623276812115
"sp",2012,311,0.445683836192356
"sp",2012,312,0.484905721147653
"sp",2012,313,0.531002645313631
"sp",2012,314,0.557618619037857
"sp",2012,315,0.564951055349381
"sp",2012,316,0.56144098182172
"sp",2012,317,0.552762194318208
"sp",2012,318,0.580603327223208
"sp",2012,319,0.59403535164965
"sp",2012,320,0.618075608146527
"sp",2012,321,0.632484541022228
"sp",2012,322,0.636019703810103
"sp",2012,323,0.639839234021671
"sp",2012,324,0.656415152265735
"sp",2012,325,0.684882729978142
"sp",2012,326,0.690031024986929
"sp",2012,327,0.710880209211859
"sp",2012,328,0.723129702843702
"sp",2012,329,0.737042491461943
"sp",2012,330,0.738164760672698
"sp",2012,331,0.733779215682729
"sp",2012,332,0.740208339556118
"sp",2012,333,0.74184666295426
"sp",2012,334,0.748135565488466
"sp",2012,335,0.76539243969846
"sp",2012,336,0.766876622993078
"sp",2012,337,0.767727259523086
"sp",2012,338,0.771372740576454
"sp",2012,339,0.772191016668221
"sp",2012,340,0.776624575474816
"sp",2012,341,0.793311001329991
"sp",2012,342,0.832242508211875
"sp",2012,343,0.865533435956427
"sp",2012,344,0.863982438256596
"sp",2012,345,0.892378730950859
"sp",2012,346,0.928569963280583
"sp",2012,347,0.939204763524295
"sp",2012,348,0.945734430344803
"sp",2012,349,0.951579538331846
"sp",2012,350,0.953465591712591
"sp",2012,351,0.956015979927752
"sp",2012,352,0.954827533743749
"sp",2012,353,0.955988222602242
"sp",2012,354,0.95799453801261
"sp",2012,355,0.955763700760415
"sp",2012,356,0.956885793456818
"sp",2012,357,0.97211201443857
"sp",2012,358,0.977327858194443
"sp",2012,359,0.977988570991951
"sp",2012,360,0.97503274138364
"sp",2012,361,0.96982139520804
"sp",2012,362,0.961488231168974
"sp",2012,363,0.958509189325448
"sp",2012,364,0.947669462520961
"sp",2012,365,0.933639392679047
"sp",2012,366,0.924181974668389
"sp",2012,367,0.916591226331051
"sp",2012,368,0.916521081112944
"sp",2012,369,0.915433544971344
"sp",2012,370,0.912689725369212
"sp",2012,371,0.912602491898715
"sp",2012,372,0.908460295454135
"sp",2012,373,0.902501567959371
"sp",2012,374,0.893871701120897
"sp",2012,375,0.887661756500504
"sp",2012,376,0.883738564898432
"sp",2012,377,0.877584993943941
"sp",2012,378,0.867279494052965
"sp",2012,379,0.861542688464443
"sp",2012,380,0.859479401357003
"sp",2012,381,0.847476156301111
"sp",2012,382,0.843331071508612
"sp",2012,383,0.842163946117673
"sp",2012,384,0.837347562790543
"sp",2012,385,0.834383915536309
"sp",2012,386,0.822442437699977
"sp",2012,387,0.819351943816867
"sp",2012,388,0.820552426252074
"sp",2012,389,0.813731117451961
"sp",2012,390,0.798083824032892
"sp",2012,391,0.791644463188217
"sp",2012,392,0.778559966024392
"sp",2012,393,0.712643960908288
"sp",2012,394,0.640772264096901
"sp",2012,395,0.558349345746992
"sp",2012,396,0.425212204250682
"sp",2012,397,0.306727302162442
"sp",2012,398,0.23931400596342
"sp",2012,399,0.17792702998263
"sp",2012,400,0.139175319148155
"sp",2012,401,0.0987868786443078
"sp",2012,402,0.0845493299767349
"sp",2012,403,0.0768513018936777
"sp",2012,404,0.0705983789914974
"sp",2012,405,0.054121460780618
"sp",2012,406,0.0337767892091154
"sp",2012,407,0.00532153993702849
"sp",2012,408,0
"sp",2012,409,0
"sp",2012,410,0
"sp",2012,411,0
"sp",2012,412,0
"sp",2012,413,0
"sp",2012,414,0
"sp",2012,415,0
"sp",2012,416,0
"sp",2012,417,0
"sp",2012,418,0
"sp",2012,419,0
"sp",2012,420,0
"sp",2012,421,0
"sp",2012,422,0
"sp",2012,423,0
"sp",2012,424,0
"sp",2012,425,0
"sp",2012,426,0
"sp",2012,427,0
"sp",2012,428,0
"sp",2012,429,0
"sp",2012,430,0
"sp",2012,431,0
"sp",2012,432,0
"sp",2012,433,0
"sp",2012,434,0
"sp",2012,435,0
"ph",2013,1,1
"ph",2013,2,1
"ph",2013,3,1
"ph",2013,4,1
"ph",2013,5,1
"ph",2013,6,1
"ph",2013,7,1
"ph",2013,8,1
"ph",2013,9,1
"ph",2013,10,1
"ph",2013,11,1
"ph",2013,12,1
"ph",2013,13,1
"ph",2013,14,1
"ph",2013,15,1
"ph",2013,16,1
"ph",2013,17,1
"ph",2013,18,1
"ph",2013,19,1
"ph",2013,20,1
"ph",2013,21,1
"ph",2013,22,1
"ph",2013,23,1
"ph",2013,24,1
"ph",2013,25,1
"ph",2013,26,1
"ph",2013,27,1
"ph",2013,28,1
"ph",2013,29,1
"ph",2013,30,1
"ph",2013,31,1
"ph",2013,32,1
"ph",2013,33,1
"ph",2013,34,1
"ph",2013,35,1
"ph",2013,36,1
"ph",2013,37,1
"ph",2013,38,1
"ph",2013,39,1
"ph",2013,40,1
"ph",2013,41,1
"ph",2013,42,1
"ph",2013,43,1
"ph",2013,44,1
"ph",2013,45,1
"ph",2013,46,1
"ph",2013,47,1
"ph",2013,48,1
"ph",2013,49,1
"ph",2013,50,1
"ph",2013,51,1
"ph",2013,52,1
"ph",2013,53,1
"ph",2013,54,1
"ph",2013,55,1
"ph",2013,56,1
"ph",2013,57,1
"ph",2013,58,1
"ph",2013,59,1
"ph",2013,60,1
"ph",2013,61,1
"ph",2013,62,1
"ph",2013,63,1
"ph",2013,64,1
"ph",2013,65,1
"ph",2013,66,1
"ph",2013,67,1
"ph",2013,68,1
"ph",2013,69,1
"ph",2013,70,1
"ph",2013,71,1
"ph",2013,72,1
"ph",2013,73,1
"ph",2013,74,1
"ph",2013,75,1
"ph",2013,76,1
"ph",2013,77,1
"ph",2013,78,1
"ph",2013,79,1
"ph",2013,80,1
"ph",2013,81,1
"ph",2013,82,1
"ph",2013,83,1
"ph",2013,84,1
"ph",2013,85,1
"ph",2013,86,1
"ph",2013,87,1
"ph",2013,88,1
"ph",2013,89,1
"ph",2013,90,1
"ph",2013,91,1
"ph",2013,92,1
"ph",2013,93,1
"ph",2013,94,1
"ph",2013,95,1
"ph",2013,96,1
"ph",2013,97,1
"ph",2013,98,1
"ph",2013,99,1
"ph",2013,100,1
"ph",2013,101,1
"ph",2013,102,1
"ph",2013,103,1
"ph",2013,104,1
"ph",2013,105,1
"ph",2013,106,1
"ph",2013,107,1
"ph",2013,108,1
"ph",2013,109,1
"ph",2013,110,1
"ph",2013,111,0.995114282421556
"ph",2013,112,0.968814411165667
"ph",2013,113,0.947583568389575
"ph",2013,114,0.930544448185981
"ph",2013,115,0.926508765209191
"ph",2013,116,0.928627175030543
"ph",2013,117,0.931303272764805
"ph",2013,118,0.945885998074746
"ph",2013,119,0.938617806427706
"ph",2013,120,0.952533874362555
"ph",2013,121,0.950935257773211
"ph",2013,122,0.957939647168956
"ph",2013,123,0.970579638907858
"ph",2013,124,0.974490706719452
"ph",2013,125,0.975254935486176
"ph",2013,126,0.972112650422374
"ph",2013,127,0.981625920061621
"ph",2013,128,0.976345866966742
"ph",2013,129,0.97816493856064
"ph",2013,130,0.978166331560747
"ph",2013,131,0.969765883880694
"ph",2013,132,0.98488841973965
"ph",2013,133,0.987864925255542
"ph",2013,134,0.985465174545906
"ph",2013,135,0.983958934610785
"ph",2013,136,0.991568234454326
"ph",2013,137,0.983737501366824
"ph",2013,138,0.978146721656147
"ph",2013,139,0.986572528384687
"ph",2013,140,0.980267973199262
"ph",2013,141,0.97235464567731
"ph",2013,142,0.966457137316939
"ph",2013,143,0.963534789216533
"ph",2013,144,0.962134254045764
"ph",2013,145,0.974006848600305
"ph",2013,146,0.982431969894228
"ph",2013,147,0.980525224826315
"ph",2013,148,0.985158842548292
"ph",2013,149,0.978193389887705
"ph",2013,150,0.988125256621252
"ph",2013,151,0.994933768556722
"ph",2013,152,0.989314051131711
"ph",2013,153,0.987297833141888
"ph",2013,154,0.990179491884347
"ph",2013,155,0.997648464929971
"ph",2013,156,0.990503569638157
"ph",2013,157,0.994874595228503
"ph",2013,158,0.998228900285712
"ph",2013,159,0.994964364645256
"ph",2013,160,0.989648974506517
"ph",2013,161,0.991563735299149
"ph",2013,162,0.994719388908756
"ph",2013,163,0.97779671544745
"ph",2013,164,0.984755189552478
"ph",2013,165,0.97371409948169
"ph",2013,166,0.972102111504747
"ph",2013,167,0.973587461000475
"ph",2013,168,0.970594001209778
"ph",2013,169,0.969456913218347
"ph",2013,170,0.968594658207339
"ph",2013,171,0.97965464760358
"ph",2013,172,0.969787769894897
"ph",2013,173,0.964092281374318
"ph",2013,174,0.972194377080285
"ph",2013,175,0.967205496843016
"ph",2013,176,0.965687609923348
"ph",2013,177,0.97546952059936
"ph",2013,178,0.976984666921209
"ph",2013,179,0.892546465987772
"ph",2013,180,0.880302937200061
"ph",2013,181,0.877018312747258
"ph",2013,182,0.877044686748262
"ph",2013,183,0.868006653850857
"ph",2013,184,0.863750673458648
"ph",2013,185,0.854240791256654
"ph",2013,186,0.832337550067669
"ph",2013,187,0.79632794312136
"ph",2013,188,0.805116380953635
"ph",2013,189,0.812026584879602
"ph",2013,190,0.822801782840529
"ph",2013,191,0.823834118741485
"ph",2013,192,0.848791210111433
"ph",2013,193,0.854536538096446
"ph",2013,194,0.838749834470616
"ph",2013,195,0.820960096740643
"ph",2013,196,0.809421630897478
"ph",2013,197,0.818739541585818
"ph",2013,198,0.837409693430945
"ph",2013,199,0.82187344629407
"ph",2013,200,0.829698352093114
"ph",2013,201,0.829195812342024
"ph",2013,202,0.794012687881078
"ph",2013,203,0.752919231056671
"ph",2013,204,0.713050683979924
"ph",2013,205,0.696560934424448
"ph",2013,206,0.653222046275642
"ph",2013,207,0.626128811842718
"ph",2013,208,0.621196601307157
"ph",2013,209,0.645631971716435
"ph",2013,210,0.639829534534655
"ph",2013,211,0.662350244137757
"ph",2013,212,0.690913157718099
"ph",2013,213,0.714677413079296
"ph",2013,214,0.693101295069546
"ph",2013,215,0.673668253379448
"ph",2013,216,0.700207369919153
"ph",2013,217,0.711172992468064
"ph",2013,218,0.710156771233562
"ph",2013,219,0.704629601776316
"ph",2013,220,0.691110352851513
"ph",2013,221,0.695537718724546
"ph",2013,222,0.674007136298406
"ph",2013,223,0.631951966457921
"ph",2013,224,0.636671900909047
"ph",2013,225,0.643325574953439
"ph",2013,226,0.643463942497001
"ph",2013,227,0.587817050851904
"ph",2013,228,0.575958844066587
"ph",2013,229,0.548787931962673
"ph",2013,230,0.507522167428991
"ph",2013,231,0.424027481593005
"ph",2013,232,0.355077266741787
"ph",2013,233,0.319005972624254
"ph",2013,234,0.291622714270735
"ph",2013,235,0.287460251787274
"ph",2013,236,0.277173388994325
"ph",2013,237,0.267419338935723
"ph",2013,238,0.246658622886794
"ph",2013,239,0.257706701750306
"ph",2013,240,0.232095756562155
"ph",2013,241,0.219168973577013
"ph",2013,242,0.21509416125351
"ph",2013,243,0.218299765962231
"ph",2013,244,0.19222430439157
"ph",2013,245,0.149619803931933
"ph",2013,246,0.147928491772923
"ph",2013,247,0.144400914304676
"ph",2013,248,0.142624842136686
"ph",2013,249,0.145556924670099
"ph",2013,250,0.131532313373555
"ph",2013,251,0.115609723529287
"ph",2013,252,0.114381863079624
"ph",2013,253,0.104541076417854
"ph",2013,254,0.117100532124532
"ph",2013,255,0.126857847808653
"ph",2013,256,0.115700772588789
"ph",2013,257,0.117090546015644
"ph",2013,258,0.101378314617024
"ph",2013,259,0.0950202905371816
"ph",2013,260,0.0905177860173998
"ph",2013,261,0.105801409902811
"ph",2013,262,0.107447563538719
"ph",2013,263,0.102504576533124
"ph",2013,264,0.122011189780046
"ph",2013,265,0.125460723105758
"ph",2013,266,0.133707854136904
"ph",2013,267,0.13831695696329
"ph",2013,268,0.147381355324456
"ph",2013,269,0.166983993599358
"ph",2013,270,0.172656094933704
"ph",2013,271,0.170772676075681
"ph",2013,272,0.167059366849131
"ph",2013,273,0.17776615181131
"ph",2013,274,0.188925197233721
"ph",2013,275,0.195471233336842
"ph",2013,276,0.197102840817473
"ph",2013,277,0.18991237102573
"ph",2013,278,0.181015088379312
"ph",2013,279,0.174722281405381
"ph",2013,280,0.184583111882028
"ph",2013,281,0.191391687676203
"ph",2013,282,0.189061185188699
"ph",2013,283,0.175474947211286
"ph",2013,284,0.1757722020786
"ph",2013,285,0.184503815572148
"ph",2013,286,0.18084590227009
"ph",2013,287,0.192329982424417
"ph",2013,288,0.200393174708965
"ph",2013,289,0.173826664552553
"ph",2013,290,0.160820071973061
"ph",2013,291,0.132481277426527
"ph",2013,292,0.119940482110283
"ph",2013,293,0.100192072480032
"ph",2013,294,0.0762399650411169
"ph",2013,295,0.0773348632237037
"ph",2013,296,0.069120677747782
"ph",2013,297,0.058212259689919
